transaction_id,timestamp,amount_gbp,hour_of_day,days_since_last_txn,velocity_1hr,merchant_category,location_match,card_present,account_age_months,prev_fraud_flag,distance_from_home_km,device_match,ip_country_match,is_fraud
TXN0000252,2024-01-02 07:09:45,153.36,6,3,3,restaurant,international,1,82,0,46.3,1,1,0
TXN0000253,2024-01-02 07:14:09,36.14,9,28,1,online_retail,online_only,0,31,0,162.0,1,1,0
TXN0000254,2024-01-02 07:19:49,154.53,12,22,4,luxury_goods,home_city,1,87,0,82.5,1,1,0
TXN0000255,2024-01-02 07:21:09,98.66,10,27,1,online_retail,domestic,1,57,0,38.1,1,1,0
TXN0000256,2024-01-02 07:21:12,21.52,14,17,1,online_retail,home_city,1,71,0,150.4,1,1,0
TXN0000257,2024-01-02 07:31:33,391.45,15,11,2,pharmacy,home_city,0,27,0,121.0,1,1,0
TXN0000258,2024-01-02 07:34:00,46.21,17,15,1,pharmacy,domestic,0,76,0,161.6,1,1,0
TXN0000259,2024-01-02 07:35:42,17.63,8,25,3,online_retail,domestic,1,77,0,165.5,1,1,0
TXN0000260,2024-01-02 07:52:48,61.26,11,25,1,online_retail,home_city,1,54,0,195.7,1,1,0
TXN0000261,2024-01-02 07:58:04,76.28,13,28,1,online_retail,domestic,1,17,0,171.3,1,1,0
TXN0000262,2024-01-02 07:58:35,743.97,4,0,19,luxury_goods,international,0,6,0,7212.9,1,1,1
TXN0000263,2024-01-02 08:00:33,57.01,8,9,3,crypto_exchange,domestic,0,15,0,156.7,1,1,0
TXN0000264,2024-01-02 08:03:03,35.65,5,19,1,travel,international,1,49,0,99.3,0,1,0
TXN0000265,2024-01-02 08:09:57,93.2,16,13,1,utilities,online_only,1,16,0,127.4,1,1,0
TXN0000266,2024-01-02 08:20:51,44.62,15,13,1,restaurant,home_city,0,9,0,182.5,1,1,0
TXN0000267,2024-01-02 08:29:02,3.57,10,11,3,travel,domestic,1,33,0,39.4,1,0,0
TXN0000268,2024-01-02 08:29:08,8.84,11,25,1,online_retail,domestic,1,117,0,111.8,0,1,0
TXN0000269,2024-01-02 08:44:51,45.57,4,7,1,online_retail,domestic,1,62,0,127.9,1,1,0
TXN0000270,2024-01-02 08:46:53,53.91,14,30,1,pharmacy,home_city,1,33,0,159.6,1,1,0
TXN0000271,2024-01-02 09:10:07,98.69,14,23,5,online_retail,home_city,1,20,0,122.1,1,1,0
TXN0000272,2024-01-02 09:33:19,9.06,15,27,3,restaurant,home_city,1,26,0,95.2,1,1,0
TXN0000273,2024-01-02 09:52:14,38.82,16,9,1,atm_withdrawal,home_city,1,62,0,32.3,1,1,0
TXN0000274,2024-01-02 09:55:03,50.81,10,12,3,atm_withdrawal,home_city,1,21,0,141.3,1,0,0
TXN0000275,2024-01-02 10:01:46,83.16,5,30,1,grocery,home_city,1,8,0,108.7,1,1,0
TXN0000276,2024-01-02 10:11:35,297.77,17,11,1,entertainment,home_city,1,47,0,110.3,1,1,0
TXN0000277,2024-01-02 10:12:03,77.59,10,16,2,entertainment,home_city,1,81,0,98.3,1,1,0
TXN0000278,2024-01-02 10:26:45,13.67,6,13,3,utilities,home_city,1,110,0,58.9,1,1,0
TXN0000279,2024-01-02 10:40:13,194.01,15,20,1,grocery,home_city,1,80,0,95.6,0,1,0
TXN0000280,2024-01-02 10:48:16,248.46,7,7,2,grocery,home_city,1,37,0,0.3,1,1,0
TXN0000281,2024-01-02 10:49:12,19.87,11,11,1,grocery,domestic,1,104,0,134.9,1,1,0
TXN0000282,2024-01-02 11:07:01,95.5,16,18,2,online_retail,online_only,0,116,0,53.4,1,1,0
TXN0000283,2024-01-02 11:18:05,811.36,8,24,4,grocery,online_only,1,117,0,28.1,1,1,0
TXN0000284,2024-01-02 11:25:47,258.56,17,5,2,pharmacy,domestic,1,90,0,102.5,1,1,0
TXN0000285,2024-01-02 11:40:25,32.89,15,9,1,grocery,online_only,1,57,0,4.3,1,1,0
TXN0000286,2024-01-02 12:24:46,520.87,12,13,2,grocery,home_city,0,90,1,47.3,1,1,0
TXN0000287,2024-01-02 12:29:14,54.15,18,15,3,restaurant,domestic,1,69,0,174.6,1,1,0
TXN0000288,2024-01-02 12:50:04,115.41,21,24,3,entertainment,home_city,1,117,0,56.9,1,1,0
TXN0000289,2024-01-02 12:55:14,1261.12,12,13,5,grocery,online_only,0,111,0,165.0,0,1,0
TXN0000290,2024-01-02 13:09:59,91.72,12,5,1,atm_withdrawal,home_city,1,107,0,106.2,1,1,0
TXN0000291,2024-01-02 13:36:41,282.86,19,4,3,grocery,home_city,1,7,1,34.4,1,1,0
TXN0000292,2024-01-02 13:48:32,71.16,14,21,1,online_retail,home_city,1,55,0,74.1,1,1,0
TXN0000293,2024-01-02 13:54:53,21.32,12,11,1,online_retail,home_city,1,56,0,85.6,1,1,0
TXN0000294,2024-01-02 14:09:50,14.18,14,22,3,grocery,domestic,0,15,0,19.6,1,1,0
TXN0000295,2024-01-02 14:16:15,5.41,9,16,3,luxury_goods,home_city,1,79,0,36.2,1,1,0
TXN0000296,2024-01-02 14:17:04,58.99,12,6,1,grocery,home_city,1,12,0,122.9,1,1,0
TXN0000297,2024-01-02 14:31:54,98.0,11,9,1,luxury_goods,home_city,1,43,0,135.9,1,1,0
TXN0000298,2024-01-02 14:34:48,17.67,14,7,2,entertainment,home_city,1,41,0,105.9,1,1,0
TXN0000299,2024-01-02 14:36:32,53.16,9,25,1,online_retail,home_city,1,84,0,143.5,1,1,0
TXN0000300,2024-01-02 14:42:02,107.23,23,26,1,crypto_exchange,home_city,1,44,0,166.2,1,1,0
TXN0000301,2024-01-02 14:48:12,24.59,12,7,1,atm_withdrawal,home_city,1,113,0,87.9,0,1,0
TXN0000302,2024-01-02 15:04:30,58.21,19,24,1,pharmacy,home_city,0,36,0,49.2,1,1,0
TXN0000303,2024-01-02 15:12:56,62.4,9,0,3,grocery,home_city,1,58,0,64.8,1,1,0
TXN0000304,2024-01-02 15:18:37,4.53,16,0,1,grocery,domestic,1,57,0,131.9,1,1,0
TXN0000305,2024-01-02 15:20:20,8.97,18,1,1,pharmacy,home_city,1,116,0,147.1,0,1,0
TXN0000306,2024-01-02 15:26:41,248.17,18,15,1,atm_withdrawal,domestic,1,32,0,33.2,1,1,0
TXN0000307,2024-01-02 15:27:11,42.59,14,4,3,crypto_exchange,home_city,1,110,0,186.7,1,0,0
TXN0000308,2024-01-02 15:30:52,53.22,16,5,3,atm_withdrawal,home_city,1,96,0,4.7,1,1,0
TXN0000309,2024-01-02 15:32:37,53.72,8,15,1,travel,home_city,1,117,0,123.7,1,1,0
TXN0000310,2024-01-02 15:41:11,12.49,13,27,3,pharmacy,international,1,75,0,7.5,1,1,0
TXN0000311,2024-01-02 15:48:20,91.38,16,15,1,pharmacy,domestic,0,119,0,97.9,0,1,0
TXN0000312,2024-01-02 15:53:30,97.45,9,9,1,grocery,home_city,1,35,0,116.0,1,1,0
TXN0000313,2024-01-02 15:56:56,9.31,11,26,2,online_retail,domestic,1,27,0,192.8,1,1,0
TXN0000314,2024-01-02 16:02:11,100.53,19,6,1,restaurant,home_city,0,53,0,7.7,1,0,0
TXN0000315,2024-01-02 16:04:31,48.48,6,25,5,restaurant,domestic,1,115,0,30.6,1,1,0
TXN0000316,2024-01-02 16:12:46,57.25,14,16,1,online_retail,international,1,52,0,56.0,1,1,0
TXN0000317,2024-01-02 16:20:05,101.21,9,22,1,atm_withdrawal,home_city,1,111,0,193.2,0,1,0
TXN0000318,2024-01-02 16:40:58,87.59,1,22,3,grocery,home_city,1,47,0,4.6,1,1,0
TXN0000319,2024-01-02 16:42:52,90.56,18,7,2,restaurant,home_city,1,107,0,161.1,1,1,0
TXN0000320,2024-01-02 16:51:48,40.02,15,15,3,online_retail,home_city,0,84,0,181.1,1,1,0
TXN0000321,2024-01-02 16:54:09,89.02,14,1,1,restaurant,domestic,1,102,1,27.0,1,1,0
TXN0000322,2024-01-02 16:58:46,71.24,14,8,2,crypto_exchange,home_city,1,94,0,40.7,1,1,0
TXN0000323,2024-01-02 17:05:11,143.38,21,2,1,pharmacy,home_city,1,18,0,129.6,0,1,0
TXN0000324,2024-01-02 17:05:41,23.81,8,22,1,atm_withdrawal,home_city,1,65,0,197.8,1,1,0
TXN0000325,2024-01-02 17:07:37,96.21,9,18,2,atm_withdrawal,domestic,1,108,0,62.4,1,1,0
TXN0000326,2024-01-02 17:11:10,65.96,17,13,1,crypto_exchange,home_city,1,56,0,156.3,1,1,0
TXN0000327,2024-01-02 17:15:45,47.55,9,19,2,utilities,home_city,1,58,0,170.3,1,1,0
TXN0000328,2024-01-02 17:16:27,507.08,0,17,3,restaurant,home_city,1,36,0,126.8,1,1,0
TXN0000329,2024-01-02 17:20:12,117.94,16,28,1,luxury_goods,home_city,1,88,0,64.6,1,1,0
TXN0000330,2024-01-02 17:28:39,32.54,14,23,1,atm_withdrawal,international,0,95,0,62.0,1,1,0
TXN0000331,2024-01-02 17:44:57,48.49,12,21,1,online_retail,home_city,1,44,0,67.0,0,1,0
TXN0000332,2024-01-02 17:45:34,27.36,13,13,2,atm_withdrawal,home_city,0,42,0,23.3,0,1,0
TXN0000333,2024-01-02 17:46:15,60.89,16,2,1,atm_withdrawal,domestic,1,89,0,20.0,1,1,0
TXN0000334,2024-01-02 17:47:56,96.14,14,30,2,luxury_goods,home_city,1,102,0,45.5,1,1,0
TXN0000335,2024-01-02 17:54:45,413.25,9,24,1,grocery,home_city,1,108,0,41.6,1,1,0
TXN0000336,2024-01-02 18:01:57,78.13,15,24,2,entertainment,international,1,62,0,21.8,1,1,0
TXN0000337,2024-01-02 18:03:21,53.13,20,26,1,online_retail,home_city,1,43,0,13.1,1,1,0
TXN0000338,2024-01-02 18:05:03,57.02,14,3,1,restaurant,home_city,1,109,0,73.9,1,1,0
TXN0000339,2024-01-02 18:13:05,121.55,6,17,1,grocery,home_city,1,85,0,116.0,1,1,0
TXN0000340,2024-01-02 18:16:11,29.66,14,27,5,online_retail,home_city,1,89,0,64.0,1,1,0
TXN0000341,2024-01-02 18:28:21,22.52,13,16,1,online_retail,domestic,1,23,0,97.1,1,1,0
TXN0000342,2024-01-02 18:30:03,42.34,8,17,1,restaurant,domestic,1,63,0,170.0,1,1,0
TXN0000343,2024-01-02 18:30:05,88.78,15,6,1,restaurant,home_city,1,102,0,177.1,1,1,0
TXN0000344,2024-01-02 18:31:36,724.11,11,16,2,restaurant,domestic,1,44,0,183.2,1,1,0
TXN0000345,2024-01-02 18:35:36,11.28,13,6,1,grocery,home_city,0,42,0,34.4,1,1,0
TXN0000346,2024-01-02 18:35:42,43.49,10,29,3,atm_withdrawal,domestic,1,21,0,94.7,1,1,0
TXN0000347,2024-01-02 18:37:51,91.85,0,30,1,restaurant,home_city,1,32,0,164.8,1,1,0
TXN0000348,2024-01-02 18:40:15,350.91,10,18,1,online_retail,domestic,1,92,0,71.9,1,1,0
TXN0000349,2024-01-02 18:41:32,74.72,8,22,1,grocery,international,1,21,0,104.3,1,1,0
TXN0000350,2024-01-02 18:42:13,10.55,8,17,4,atm_withdrawal,home_city,0,103,1,199.7,1,1,0
TXN0000351,2024-01-02 18:45:21,16.63,19,11,1,grocery,home_city,1,103,0,165.4,1,1,0
TXN0000352,2024-01-02 18:50:54,67.13,12,1,1,luxury_goods,home_city,1,76,0,107.0,1,1,0
TXN0000353,2024-01-02 18:54:20,32.98,13,19,3,online_retail,home_city,1,28,0,108.7,1,1,0
TXN0000354,2024-01-02 18:54:38,190.69,7,25,1,restaurant,home_city,1,65,0,50.6,1,1,0
TXN0000355,2024-01-02 19:04:19,38.38,10,16,4,online_retail,domestic,1,19,0,180.8,1,1,0
TXN0000356,2024-01-02 19:08:50,32.22,21,29,3,online_retail,domestic,1,100,0,116.2,1,1,0
TXN0000357,2024-01-02 19:25:57,64.34,16,6,1,online_retail,home_city,1,81,0,86.1,1,1,0
TXN0000358,2024-01-02 19:30:11,97.17,11,21,1,travel,domestic,0,79,0,20.3,1,1,0
TXN0000359,2024-01-02 19:39:30,61.89,12,22,1,restaurant,domestic,1,59,0,105.7,1,1,0
TXN0000360,2024-01-02 19:42:50,38.71,9,5,1,grocery,home_city,0,23,0,109.4,1,1,0
TXN0000361,2024-01-02 19:50:24,13.13,14,5,1,grocery,home_city,1,49,0,31.8,1,1,0
TXN0000362,2024-01-02 19:58:50,9.84,11,2,5,online_retail,home_city,0,38,0,0.3,1,1,0
TXN0000363,2024-01-02 20:05:46,46.38,14,17,5,restaurant,home_city,1,79,0,1.5,1,1,0
TXN0000364,2024-01-02 20:16:18,17.25,8,24,1,travel,home_city,1,71,0,166.1,0,1,0
TXN0000365,2024-01-02 20:49:02,86.39,8,11,5,grocery,home_city,1,95,0,167.1,1,1,0
TXN0000366,2024-01-02 20:50:26,29.34,13,24,2,travel,home_city,1,68,0,158.9,1,0,0
TXN0000367,2024-01-02 20:51:07,51.4,11,7,1,travel,home_city,1,44,0,117.0,1,1,0
TXN0000368,2024-01-02 21:04:34,133.29,8,10,1,online_retail,home_city,1,90,0,76.7,1,0,0
TXN0000369,2024-01-02 21:07:06,63.71,15,20,1,luxury_goods,domestic,1,65,0,127.1,1,1,0
TXN0000370,2024-01-02 21:23:53,95.4,19,8,3,atm_withdrawal,home_city,1,46,0,186.5,1,1,0
TXN0000371,2024-01-02 21:31:40,84.29,12,15,4,restaurant,domestic,1,19,0,108.2,1,1,0
TXN0000372,2024-01-02 21:37:42,31.56,14,5,1,online_retail,international,1,17,0,51.5,1,1,0
TXN0000373,2024-01-02 21:44:27,29.06,12,14,1,travel,domestic,1,60,0,53.0,1,1,0
TXN0000374,2024-01-02 21:46:13,318.88,10,25,4,atm_withdrawal,home_city,1,14,0,142.6,0,1,0
TXN0000375,2024-01-02 22:01:03,125.82,6,16,1,grocery,domestic,1,18,0,186.8,0,1,0
TXN0000376,2024-01-02 22:08:36,36.69,17,23,1,atm_withdrawal,home_city,0,48,0,74.4,1,1,0
TXN0000377,2024-01-02 22:09:43,39.59,9,2,4,online_retail,home_city,1,61,0,39.7,1,1,0
TXN0000378,2024-01-02 22:12:52,248.95,6,9,1,luxury_goods,home_city,1,111,0,124.5,1,1,0
TXN0000379,2024-01-02 22:13:36,75.99,8,21,1,grocery,home_city,1,31,0,158.8,1,1,0
TXN0000380,2024-01-02 22:31:53,56.71,14,21,4,online_retail,domestic,1,39,0,12.4,1,1,0
TXN0000381,2024-01-02 22:31:56,9.69,8,2,2,travel,domestic,1,29,0,6.0,1,1,0
TXN0000382,2024-01-02 23:03:38,27.27,8,13,1,online_retail,home_city,1,98,0,131.7,1,1,0
TXN0000383,2024-01-02 23:05:28,173.67,7,24,3,grocery,home_city,0,17,0,28.2,1,1,0
TXN0000384,2024-01-02 23:10:48,81.51,7,26,1,restaurant,domestic,1,73,0,196.9,0,1,0
TXN0000385,2024-01-02 23:14:21,156.06,13,24,1,online_retail,home_city,1,117,0,197.8,1,1,0
TXN0000386,2024-01-02 23:16:01,81.51,14,2,1,travel,home_city,1,53,0,169.3,1,1,0
TXN0000387,2024-01-02 23:24:56,74.2,8,17,4,entertainment,domestic,1,9,0,62.7,1,1,0
TXN0000388,2024-01-02 23:31:07,70.8,6,25,2,restaurant,domestic,1,7,0,81.9,1,1,0
TXN0000389,2024-01-02 23:44:19,104.15,12,16,1,luxury_goods,home_city,1,15,0,59.0,1,1,0
TXN0000390,2024-01-02 23:52:33,269.05,14,25,1,restaurant,home_city,1,55,0,198.4,1,0,0
TXN0000391,2024-01-02 23:52:54,613.71,23,0,20,travel,international,1,8,0,2148.5,0,0,1
TXN0000392,2024-01-02 23:54:56,34.17,0,21,2,online_retail,domestic,1,13,0,54.5,1,1,0
TXN0000393,2024-01-02 23:56:25,207.88,16,25,5,online_retail,domestic,1,7,0,144.1,1,1,0
TXN0000394,2024-01-02 23:59:34,96.59,10,26,1,online_retail,home_city,0,60,0,99.1,0,1,0
TXN0000395,2024-01-03 00:03:56,10.52,17,23,2,online_retail,domestic,1,71,1,39.8,1,1,0
TXN0000396,2024-01-03 00:13:16,252.66,15,4,1,online_retail,home_city,1,23,0,3.1,0,1,0
TXN0000397,2024-01-03 00:17:23,483.65,14,18,1,restaurant,home_city,1,71,0,57.0,1,0,0
TXN0000398,2024-01-03 00:18:59,439.9,2,17,2,grocery,domestic,0,23,0,169.1,1,1,0
TXN0000399,2024-01-03 00:19:28,73.58,3,23,2,grocery,online_only,1,64,0,4.4,1,1,0
TXN0000400,2024-01-03 00:21:26,20.41,12,25,1,travel,home_city,1,95,0,27.1,1,1,0
TXN0000401,2024-01-03 00:23:18,17.39,12,9,5,grocery,domestic,1,19,0,19.1,1,1,0
TXN0000402,2024-01-03 00:35:40,132.42,10,22,2,grocery,home_city,1,93,0,86.5,1,0,0
TXN0000403,2024-01-03 00:41:38,60.9,15,11,3,restaurant,domestic,1,30,0,15.5,1,1,0
TXN0000404,2024-01-03 00:46:12,35.27,12,19,1,grocery,domestic,1,66,0,172.7,1,1,0
TXN0000405,2024-01-03 00:46:24,48.17,13,26,1,luxury_goods,home_city,1,104,0,124.9,1,1,0
TXN0000406,2024-01-03 00:50:05,40.68,14,29,1,grocery,home_city,1,24,0,123.3,1,0,0
TXN0000407,2024-01-03 00:52:55,30.05,12,15,2,atm_withdrawal,home_city,1,44,0,110.9,1,1,0
TXN0000408,2024-01-03 01:01:05,59.18,3,30,2,restaurant,domestic,1,90,0,198.1,1,1,0
TXN0000409,2024-01-03 01:15:47,46.95,10,2,5,pharmacy,domestic,1,52,0,183.0,0,1,0
TXN0000410,2024-01-03 01:24:06,129.05,10,16,4,restaurant,domestic,1,44,0,130.6,1,1,0
TXN0000411,2024-01-03 01:24:55,708.41,13,10,1,restaurant,domestic,1,15,0,130.6,1,1,0
TXN0000412,2024-01-03 01:36:47,9.95,10,22,2,online_retail,home_city,1,6,0,0.8,1,1,0
TXN0000413,2024-01-03 01:42:14,11.7,14,30,3,atm_withdrawal,home_city,1,22,0,112.1,1,1,0
TXN0000414,2024-01-03 02:01:44,64.74,15,2,2,travel,home_city,1,82,0,195.7,1,1,0
TXN0000415,2024-01-03 02:06:10,44.01,21,11,4,online_retail,domestic,1,96,0,65.0,1,1,0
TXN0000416,2024-01-03 02:10:19,42.68,14,11,3,grocery,home_city,1,8,0,173.9,0,1,0
TXN0000417,2024-01-03 02:43:28,289.88,14,20,1,luxury_goods,home_city,1,40,0,119.0,1,1,0
TXN0000418,2024-01-03 02:43:31,23.17,18,23,1,grocery,home_city,1,100,0,194.1,1,1,0
TXN0000419,2024-01-03 02:52:05,191.87,9,12,1,grocery,domestic,1,112,0,19.2,1,1,0
TXN0000420,2024-01-03 02:53:04,358.49,8,11,3,pharmacy,home_city,1,114,1,123.6,1,1,0
TXN0000421,2024-01-03 03:03:34,104.98,13,20,2,utilities,domestic,1,30,0,172.5,1,1,0
TXN0000422,2024-01-03 03:03:53,33.13,15,19,2,luxury_goods,international,1,16,0,51.5,1,1,0
TXN0000423,2024-01-03 03:23:00,123.8,8,1,4,entertainment,home_city,1,60,0,177.4,1,1,0
TXN0000424,2024-01-03 03:27:45,190.83,15,0,2,online_retail,home_city,1,33,0,85.1,1,1,0
TXN0000425,2024-01-03 03:33:49,191.0,18,20,3,grocery,online_only,1,119,0,135.1,1,1,0
TXN0000426,2024-01-03 03:41:09,102.33,7,12,1,grocery,international,0,36,0,106.6,1,1,0
TXN0000427,2024-01-03 03:46:07,3.66,9,18,1,grocery,domestic,0,72,0,10.5,1,1,0
TXN0000428,2024-01-03 03:49:23,116.95,11,1,2,restaurant,online_only,1,13,0,121.5,1,1,0
TXN0000429,2024-01-03 04:12:32,216.24,14,18,3,atm_withdrawal,home_city,1,89,0,177.6,1,1,0
TXN0000430,2024-01-03 04:37:42,181.49,17,18,1,grocery,home_city,1,68,0,148.1,1,1,0
TXN0000431,2024-01-03 04:57:29,76.5,14,16,1,atm_withdrawal,home_city,0,58,0,57.1,1,1,0
TXN0000432,2024-01-03 04:58:30,66.16,16,29,1,pharmacy,home_city,1,16,0,3.8,1,1,0
TXN0000433,2024-01-03 05:02:32,66.82,8,30,1,crypto_exchange,online_only,1,51,0,160.4,1,1,0
TXN0000434,2024-01-03 05:07:33,87.28,12,9,1,atm_withdrawal,home_city,1,13,0,16.6,1,1,0
TXN0000435,2024-01-03 05:16:26,137.79,12,12,2,pharmacy,home_city,1,30,0,87.4,1,1,0
TXN0000436,2024-01-03 05:19:57,22.7,12,17,1,atm_withdrawal,home_city,0,118,0,195.6,1,1,0
TXN0000437,2024-01-03 05:30:46,188.83,10,21,1,travel,home_city,0,109,0,154.1,1,1,0
TXN0000438,2024-01-03 05:37:57,30.62,0,17,2,grocery,domestic,1,115,0,97.4,1,1,0
TXN0000439,2024-01-03 05:46:01,19.75,7,25,2,luxury_goods,home_city,1,119,0,107.9,0,1,0
TXN0000440,2024-01-03 05:48:05,26.34,17,19,2,grocery,home_city,1,16,0,23.5,1,1,0
TXN0000441,2024-01-03 05:50:38,44.75,13,30,1,travel,home_city,1,78,0,196.3,1,1,0
TXN0000442,2024-01-03 05:53:45,103.29,14,0,14,entertainment,online_only,0,17,1,5152.1,1,0,1
TXN0000443,2024-01-03 05:58:24,3564.2,10,30,1,online_retail,home_city,1,108,0,68.5,1,1,0
TXN0000444,2024-01-03 05:59:33,57.23,9,28,2,online_retail,home_city,1,113,0,2.0,1,1,0
TXN0000445,2024-01-03 06:01:29,146.44,11,18,1,pharmacy,domestic,1,80,0,104.0,1,0,0
TXN0000446,2024-01-03 06:06:01,203.64,13,18,1,atm_withdrawal,online_only,1,30,0,20.8,1,1,0
TXN0000447,2024-01-03 06:06:24,967.35,2,0,16,atm_withdrawal,international,1,6,0,6037.1,1,0,1
TXN0000448,2024-01-03 06:07:13,158.34,14,1,4,travel,home_city,1,119,0,31.5,1,1,0
TXN0000449,2024-01-03 06:07:54,532.47,16,27,2,entertainment,domestic,1,70,0,126.7,1,1,0
TXN0000450,2024-01-03 06:16:17,13.36,11,27,1,pharmacy,online_only,1,71,0,58.1,1,1,0
TXN0000451,2024-01-03 06:16:21,168.07,10,11,1,grocery,international,1,42,0,177.1,1,1,0
TXN0000452,2024-01-03 06:19:03,45.5,12,30,2,online_retail,home_city,1,61,0,64.3,1,1,0
TXN0000453,2024-01-03 06:23:13,61.64,8,21,4,restaurant,home_city,1,51,0,146.5,1,1,0
TXN0000454,2024-01-03 06:39:29,158.9,12,1,1,travel,domestic,0,13,0,97.0,1,1,0
TXN0000455,2024-01-03 06:46:20,42.61,12,26,3,grocery,home_city,0,82,0,125.7,1,1,0
TXN0000456,2024-01-03 06:52:00,36.1,9,19,1,grocery,home_city,1,68,0,70.8,1,1,0
TXN0000457,2024-01-03 07:00:09,25.1,19,7,5,restaurant,home_city,1,120,0,63.0,0,1,0
TXN0000458,2024-01-03 07:30:17,291.54,14,26,5,grocery,home_city,1,45,0,51.0,0,1,0
TXN0000459,2024-01-03 07:36:12,142.94,8,9,2,luxury_goods,domestic,1,45,0,171.9,1,1,0
TXN0000460,2024-01-03 07:52:44,6.7,11,21,3,grocery,home_city,1,84,0,105.7,1,1,0
TXN0000461,2024-01-03 07:53:14,555.58,14,21,1,grocery,home_city,1,73,0,141.7,1,1,0
TXN0000462,2024-01-03 08:01:46,239.67,17,19,1,crypto_exchange,home_city,1,100,0,173.3,1,1,0
TXN0000463,2024-01-03 08:16:26,8.4,7,16,1,restaurant,online_only,1,102,0,185.0,0,1,0
TXN0000464,2024-01-03 08:46:38,134.69,11,27,3,utilities,international,1,88,0,172.2,1,1,0
TXN0000465,2024-01-03 08:54:05,5.84,16,19,1,grocery,home_city,1,64,0,157.2,0,1,0
TXN0000466,2024-01-03 09:02:44,59.78,8,19,2,grocery,home_city,1,80,0,163.1,1,1,0
TXN0000467,2024-01-03 09:03:51,46.59,18,1,1,grocery,international,1,100,0,152.9,1,1,0
TXN0000468,2024-01-03 09:07:27,119.05,15,24,1,travel,home_city,1,21,0,145.3,1,1,0
TXN0000469,2024-01-03 09:11:42,287.06,11,13,1,grocery,home_city,1,55,0,141.7,1,1,0
TXN0000470,2024-01-03 09:17:15,69.84,13,26,4,grocery,domestic,1,81,0,123.2,0,1,0
TXN0000471,2024-01-03 09:26:56,98.78,18,4,2,restaurant,domestic,1,113,0,93.9,1,1,0
TXN0000472,2024-01-03 09:38:20,82.14,11,28,2,online_retail,domestic,1,33,0,13.3,1,1,0
TXN0000473,2024-01-03 09:48:07,16.11,5,12,5,atm_withdrawal,home_city,1,8,0,154.3,1,1,0
TXN0000474,2024-01-03 09:49:39,33.4,11,28,1,online_retail,home_city,1,117,0,114.8,1,1,0
TXN0000475,2024-01-03 09:53:03,452.23,12,10,1,atm_withdrawal,home_city,1,85,0,29.8,1,1,0
TXN0000476,2024-01-03 09:59:42,344.27,6,0,11,crypto_exchange,international,0,11,0,4388.4,0,1,1
TXN0000477,2024-01-03 10:14:30,156.09,11,8,2,grocery,international,1,65,0,151.9,1,1,0
TXN0000478,2024-01-03 10:14:36,16.9,15,25,2,restaurant,home_city,1,120,0,129.4,0,1,0
TXN0000479,2024-01-03 10:14:51,25.02,0,6,2,restaurant,home_city,1,12,0,174.6,1,1,0
TXN0000480,2024-01-03 10:20:08,66.73,0,25,1,grocery,online_only,1,33,0,5.0,1,1,0
TXN0000481,2024-01-03 10:35:48,77.42,12,7,1,online_retail,domestic,1,105,0,135.2,1,1,0
TXN0000482,2024-01-03 10:37:47,21.04,11,12,3,grocery,international,1,58,0,196.4,1,1,0
TXN0000483,2024-01-03 10:38:58,5.84,12,29,1,atm_withdrawal,home_city,1,71,0,69.1,1,1,0
TXN0000484,2024-01-03 10:52:02,267.85,7,24,2,online_retail,home_city,1,63,0,58.7,1,1,0
TXN0000485,2024-01-03 10:57:57,24.18,17,24,2,grocery,domestic,1,90,0,34.2,1,1,0
TXN0000486,2024-01-03 11:06:37,76.74,14,19,3,entertainment,home_city,1,29,0,147.4,1,1,0
TXN0000487,2024-01-03 11:14:01,40.05,10,22,1,grocery,home_city,1,102,0,128.1,1,1,0
TXN0000488,2024-01-03 11:24:04,28.77,14,0,2,grocery,domestic,1,82,0,53.5,0,1,0
TXN0000489,2024-01-03 11:24:31,33.41,10,21,1,grocery,home_city,1,12,0,158.2,1,1,0
TXN0000490,2024-01-03 11:37:19,125.94,9,11,2,restaurant,home_city,1,119,0,181.8,1,1,0
TXN0000491,2024-01-03 11:42:52,107.21,7,13,1,grocery,home_city,1,55,0,104.8,1,1,0
TXN0000492,2024-01-03 11:51:40,343.13,14,18,2,grocery,home_city,1,46,0,10.0,1,1,0
TXN0000493,2024-01-03 11:56:21,23.93,19,23,1,pharmacy,online_only,1,110,0,120.0,1,1,0
TXN0000494,2024-01-03 12:30:57,40.83,9,26,1,entertainment,international,1,92,0,49.1,1,0,0
TXN0000495,2024-01-03 12:35:41,35.85,22,8,2,restaurant,domestic,1,93,0,128.0,0,1,0
TXN0000496,2024-01-03 12:40:18,374.85,10,21,1,luxury_goods,home_city,1,40,0,196.8,1,1,0
TXN0000497,2024-01-03 12:41:29,18.55,13,0,5,online_retail,international,1,49,0,35.5,1,1,0
TXN0000498,2024-01-03 12:46:28,627.38,12,16,3,grocery,home_city,1,17,0,0.6,1,1,0
TXN0000499,2024-01-03 12:51:24,41.59,16,3,1,utilities,domestic,1,109,0,12.8,1,1,0
TXN0000500,2024-01-03 12:52:52,1235.37,2,1,15,crypto_exchange,home_city,0,3,1,675.3,0,1,1
TXN0000501,2024-01-03 13:08:04,42.03,19,5,1,grocery,international,1,48,0,77.2,1,1,0
TXN0000502,2024-01-03 13:11:46,265.44,9,2,5,travel,home_city,1,84,0,52.4,1,1,0
